SEQ_NO,FINAN_YEAR,ADMNSTMACH_CD,ADMNSTMACH_NM,TOT_ANEXPTR_BUDGET_PRICE,BEFORE_YEAR_ANEXPTR_BUDGET_PRICE,ANEXPTR_BUDGET_IRDS_RT,CLTUR_TURSM_BUDGET_PRICE,BEFORE_YEAR_CLTUR_TURSM_BUDGET_PRICE,CLTUR_TURSM_BUDGET_IRDS_RT,CLTUR_TURSM_BUDGET_RATE,TOT_POPLTN_CO,ONE_PSNBY_CLTUR_TURSM_BUDGET_PRICE
1120,2020,4380000000,충청북도 단양군,387079949000,384891756000,0.57,3650368000,883747000,313.06,0.94,30503,119672
1121,2020,4400000000,충청남도,7783569000000,7264644000000,7.14,58831767000,50895126000,15.59,0.76,2096727,28059
1122,2020,4413000000,충청남도 천안시,1982671000000,1887270000000,5.05,1276536000,2811372000,-54.59,0.06,617955,2066
1123,2020,4415000000,충청남도 공주시,890480505000,657957380000,35.34,10213935000,3904500000,161.59,1.15,109931,92912
1124,2020,4418000000,충청남도 보령시,787158802000,720546769000,9.24,1314509000,423242000,210.58,0.17,103873,12655
1125,2020,4420000000,충청남도 아산시,1139926815000,1121079921000,1.68,3067958000,6052136000,-49.31,0.27,302929,10128
1126,2020,4421000000,충청남도 서산시,1039717798000,994000281000,4.6,3815436000,1161880000,228.38,0.37,170788,22340
1127,2020,4423000000,충청남도 논산시,865748656000,734361388000,17.89,3209465000,2815502000,13.99,0.37,123213,26048
1128,2020,4425000000,충청남도 계룡시,255890134000,205427801000,24.56,229176000,148755000,54.06,0.09,42634,5375
1129,2020,4427000000,충청남도 당진시,1034955189000,870785552000,18.85,1798212000,2049518000,-12.26,0.17,166630,10792
1130,2020,4471000000,충청남도 금산군,517036000000,399025736000,29.57,238951000,282612000,-15.45,0.05,54612,4375
1131,2020,4476000000,충청남도 부여군,790916331000,539350904000,46.64,24194226000,20160980000,20.01,3.06,70187,344711
1132,2020,4477000000,충청남도 서천군,538264631000,506693070000,6.23,1823328000,1257467000,45,0.34,56012,32552
1133,2020,4479000000,충청남도 청양군,475778976000,401610000000,18.47,102304000,380394000,-73.11,0.02,32753,3124
1134,2020,4480000000,충청남도 홍성군,715267233000,620989417000,15.18,1768307000,1200190000,47.34,0.25,99971,17688
1135,2020,4481000000,충청남도 예산군,649810385000,601968153000,7.95,1610364000,1477646000,8.98,0.25,81339,19798
1136,2020,4482500000,충청남도 태안군,609039898000,550480130000,10.64,9072634000,3147106000,188.28,1.49,63900,141982
1137,2020,4500000000,전라북도,7826158913000,7053029207000,10.96,37347501000,43260803000,-13.67,0.48,1864791,20028
1138,2020,4511000000,전라북도 전주시,2058671878000,1843197017000,11.69,10419773000,11669529000,-10.71,0.51,651744,15988
1139,2020,4513000000,전라북도 군산시,1391670411000,1177529543000,18.19,5993885000,4734964000,26.59,0.43,277551,21596
1140,2020,4514000000,전라북도 익산시,1392118138000,1226426373000,13.51,13628406000,9227204000,47.7,0.98,300479,45356
1141,2020,4518000000,전라북도 정읍시,1022991124000,936344162000,9.25,2522815000,3217733000,-21.6,0.25,115173,21905
1142,2020,4519000000,전라북도 남원시,813014159000,742507939000,9.5,2441290000,5863382000,-58.36,0.3,84188,28998
1143,2020,4521000000,전라북도 김제시,906167669000,803525158000,12.77,908378000,780104000,16.44,0.1,87782,10348
1144,2020,4571000000,전라북도 완주군,726969828000,664896515000,9.34,1394564000,1701181000,-18.02,0.19,95480,14606
1145,2020,4572000000,전라북도 진안군,449280745000,441004868000,1.88,103504000,103136000,0.36,0.02,26069,3970
1146,2020,4573000000,전라북도 무주군,415885713000,381275238000,9.08,321948000,315182000,2.15,0.08,24949,12904
1147,2020,4574000000,전라북도 장수군,425711156000,346220235000,22.96,489165000,334544000,46.22,0.11,23628,20703
1148,2020,4575000000,전라북도 임실군,446741285000,412088505000,8.41,634341000,539181000,17.65,0.14,30197,21007
1149,2020,4577000000,전라북도 순창군,420363278000,400910559000,4.85,386669000,158918000,143.31,0.09,29949,12911
1150,2020,4579000000,전라북도 고창군,685121664000,598417957000,14.49,3850019000,4962851000,-22.42,0.56,60597,63535
1151,2020,4580000000,전라북도 부안군,635142953000,614224836000,3.41,2036649000,2085358000,-2.34,0.32,57005,35728
1152,2020,4600000000,전라남도,9305125931000,8423825265000,10.46,50655189000,51010549000,-0.7,0.54,1903914,26606
1153,2020,4611000000,전라남도 목포시,878466222000,765444288000,14.77,605484000,6123952000,-90.11,0.07,237739,2547
1154,2020,4613000000,전라남도 여수시,1430736753000,1406247129000,1.74,366087000,5630361000,-93.5,0.03,288988,1267
1155,2020,4615000000,전라남도 순천시,1398754419000,1278353380000,9.42,6178015000,3986192000,54.99,0.44,278548,22179
1156,2020,4617000000,전라남도 나주시,801551984000,698891250000,14.69,6182558000,5181713000,19.31,0.77,104376,59234
1157,2020,4623000000,전라남도 광양시,1064972234000,987122694000,7.89,698124000,855259000,-18.37,0.07,155580,4487
1158,2020,4671000000,전라남도 담양군,401052238000,372834938000,7.57,1965875000,4547108000,-56.77,0.49,47229,41624
1159,2020,4672000000,전라남도 곡성군,445275323000,402583144000,10.6,637742000,918989000,-30.6,0.14,30400,20978
1160,2020,4673000000,전라남도 구례군,317482375000,296826029000,6.96,5424286000,4770998000,13.69,1.71,27412,197880
1161,2020,4677000000,전라남도 고흥군,731942129000,606020584000,20.78,686254000,761364000,-9.87,0.09,67656,10143
1162,2020,4678000000,전라남도 보성군,573710795000,486016270000,18.04,1426046000,932304000,52.96,0.25,44469,32068
1163,2020,4679000000,전라남도 화순군,575702952000,512450740000,12.34,2472927000,985693000,150.88,0.43,65303,37869
1164,2020,4680000000,전라남도 장흥군,436350596000,412333247000,5.82,1326968000,1093371000,21.36,0.3,40669,32628
1165,2020,4681000000,전라남도 강진군,394717006000,352304014000,12.04,1753767000,3277105000,-46.48,0.44,37753,46454
1166,2020,4682000000,전라남도 해남군,968482028000,745726870000,29.87,9742813000,7900066000,23.33,1.01,75121,129695
1167,2020,4683000000,전라남도 영암군,579668646000,474728488000,22.11,456974000,527080000,-13.3,0.08,57045,8011
1168,2020,4684000000,전라남도 무안군,599452854000,495469936000,20.99,360674000,811744000,-55.57,0.06,82109,4393
1169,2020,4686000000,전라남도 함평군,403586544000,361563405000,11.62,292729000,219789000,33.19,0.07,34397,8510
1170,2020,4687000000,전라남도 영광군,578281786000,511453496000,13.07,1775647000,727286000,144.15,0.31,55618,31926
1171,2020,4688000000,전라남도 장성군,424458119000,408131102000,4,1780765000,1967125000,-9.47,0.42,46104,38625
1172,2020,4689000000,전라남도 완도군,555514327000,462068848000,20.22,1039966000,542875000,91.57,0.19,52668,19746
1173,2020,4690000000,전라남도 진도군,412993413000,325917866000,26.72,608950000,687403000,-11.41,0.15,32078,18983
1174,2020,4691000000,전라남도 신안군,619959677000,466670449000,32.85,103901000,93071000,11.64,0.02,42652,2436
1175,2020,4700000000,경상북도,10893557000000,9882832647000,10.23,69504855000,73159843000,-5,0.64,2700398,25739
1176,2020,4711000000,경상북도 포항시,2090024038000,1912706142000,9.27,827652000,742098000,11.53,0.04,516775,1602
1177,2020,4713000000,경상북도 경주시,1462337694000,1318240774000,10.93,34423445000,42632751000,-19.26,2.35,259452,132678
1178,2020,4715000000,경상북도 김천시,1080604939000,1050690862000,2.85,432195000,3416993000,-87.35,0.04,142256,3038
1179,2020,4717000000,경상북도 안동시,1319317219000,1093881175000,20.61,7915790000,7294427000,8.52,0.6,168798,46895
1180,2020,4719000000,경상북도 구미시,1295438791000,1240366505000,4.44,4293573000,1447297000,196.66,0.33,419891,10225
1181,2020,4721000000,경상북도 영주시,823606986000,721367399000,14.17,1744904000,3448742000,-49.4,0.21,109247,15972
1182,2020,4723000000,경상북도 영천시,822970000000,737011000000,11.66,789480000,1303713000,-39.44,0.1,100521,7854
1183,2020,4725000000,경상북도 상주시,1203182587000,906842113000,32.68,1092626000,2215826000,-50.69,0.09,101799,10733
1184,2020,4728000000,경상북도 문경시,743712000000,690870000000,7.65,3284645000,1465595000,124.12,0.44,74702,43970
1185,2020,4729000000,경상북도 경산시,1033040401000,985303010000,4.84,2344886000,904816000,159.16,0.23,258037,9087
1186,2020,4772000000,경상북도 군위군,333473107000,329481763000,1.21,892671000,424185000,110.44,0.27,24171,36931
1187,2020,4773000000,경상북도 의성군,619843477000,551300849000,12.43,313587000,752093000,-58.3,0.05,54014,5806
1188,2020,4775000000,경상북도 청송군,357602638000,336287728000,6.34,1164909000,673609000,72.94,0.33,26301,44291
1189,2020,4776000000,경상북도 영양군,313629552000,292731309000,7.14,337936000,133336000,153.45,0.11,17713,19078
1190,2020,4777000000,경상북도 영덕군,487248319000,412323755000,18.17,160155000,403487000,-60.31,0.03,39052,4101
1191,2020,4782000000,경상북도 청도군,415247701000,376433010000,10.31,321894000,699564000,-53.99,0.08,43564,7389
1192,2020,4783000000,경상북도 고령군,345976990000,319732529000,8.21,1943835000,1247382000,55.83,0.56,34257,56743
1193,2020,4784000000,경상북도 성주군,497917000000,460926000000,8.03,2554454000,3110849000,-17.89,0.51,45205,56508
1194,2020,4785000000,경상북도 칠곡군,539160000000,492600000000,9.45,1149328000,2298758000,-50,0.21,123199,9329
1195,2020,4790000000,경상북도 예천군,502145321000,434639000000,15.53,2309406000,591326000,290.55,0.46,46166,50024
1196,2020,4792000000,경상북도 봉화군,452884072000,424693136000,6.64,1090991000,874886000,24.7,0.24,33539,32529
1197,2020,4793000000,경상북도 울진군,628280718000,588072919000,6.84,121140000,397416000,-69.52,0.02,51738,2341
1198,2020,4794000000,경상북도 울릉군,208784758000,172096074000,21.32,2693764000,1549630000,73.83,1.29,10001,269349
1199,2020,4800000000,경상남도,9999440102000,8735864793000,14.46,62265333000,47073372000,32.27,0.62,3373871,18455
1200,2020,4812000000,경상남도 창원시,3443068786000,3219820364000,6.93,1201231000,1067046000,12.58,0.03,1063907,1129
1201,2020,4817000000,경상남도 진주시,1922385703000,1656437636000,16.06,1668155000,1356612000,22.96,0.09,346739,4811
1202,2020,4822000000,경상남도 통영시,678063797000,589277444000,15.07,654196000,1502013000,-56.45,0.1,138160,4735
1203,2020,4824000000,경상남도 사천시,708163399000,694870117000,1.91,188000000,863212000,-78.22,0.03,114912,1636
1204,2020,4825000000,경상남도 김해시,1801048718000,1611338228000,11.77,33292417000,12517910000,165.96,1.85,529422,62884
1205,2020,4827000000,경상남도 밀양시,862186475000,729666971000,18.16,1340951000,2640274000,-49.21,0.16,108354,12376
1206,2020,4831000000,경상남도 거제시,1093035956000,738759577000,47.96,968700000,649000000,49.26,0.09,257183,3767
1207,2020,4833000000,경상남도 양산시,1316598547000,1178161575000,11.75,1349975000,2108486000,-35.97,0.1,317037,4258
1208,2020,4872000000,경상남도 의령군,499953094000,450898130000,10.88,372418000,453460000,-17.87,0.07,28111,13248
1209,2020,4873000000,경상남도 함안군,616765277000,489082544000,26.11,13913435000,4724100000,194.52,2.26,68937,201828
1210,2020,4874000000,경상남도 창녕군,568483866000,523459744000,8.6,4243163000,4570712000,-7.17,0.75,63982,66318
1211,2020,4882000000,경상남도 고성군,633307999000,511845932000,23.73,1891483000,1819715000,3.94,0.3,54703,34577
1212,2020,4884000000,경상남도 남해군,578022039000,525574259000,9.98,1582412000,2577586000,-38.61,0.27,45129,35064
1213,2020,4885000000,경상남도 하동군,606951683000,535438362000,13.36,884563000,923820000,-4.25,0.15,49622,17826
1214,2020,4886000000,경상남도 산청군,486991615000,465445424000,4.63,1047976000,2067930000,-49.32,0.22,36098,29031
1215,2020,4887000000,경상남도 함양군,524235727000,502281663000,4.37,2159833000,1355062000,59.39,0.41,40241,53672
1216,2020,4888000000,경상남도 거창군,780794145000,562292849000,38.86,513896000,384513000,33.65,0.07,63308,8117
1217,2020,4889000000,경상남도 합천군,656860342000,559965393000,17.3,2593150000,2809470000,-7.7,0.39,48026,53995
1218,2020,5000000000,제주특별자치도,6758074945000,6032330256000,12.03,19983698000,20207962000,-1.11,0.3,641597,31147
1219,2021,1100000000,서울특별시,41999130244000,41984488460000,0.03,94518896000,99015460000,-4.54,0.23,9857426,9589
1220,2021,1111000000,서울특별시 종로구,651879062000,639001995000,2.02,138800000,253546000,-45.26,0.02,152737,909
1221,2021,1114000000,서울특별시 중구,583934631000,557679150000,4.71,339440000,273473000,24.12,0.06,125249,2710
1222,2021,1117000000,서울특별시 용산구,578848146000,571695063000,1.25,101256000,68544000,47.72,0.02,230241,440
1223,2021,1120000000,서울특별시 성동구,636077769000,583629947000,8.99,101388000,64810000,56.44,0.02,299259,339
1224,2021,1121500000,서울특별시 광진구,765060832000,684269187000,11.81,401038000,305104000,31.44,0.05,357215,1123
1225,2021,1123000000,서울특별시 동대문구,726322550000,671114985000,8.23,433500000,128865000,236.4,0.06,355069,1221
1226,2021,1126000000,서울특별시 중랑구,842273126000,788606664000,6.81,1686000000,42000000,3914.29,0.2,411005,4102
1227,2021,1129000000,서울특별시 성북구,883781422000,783678530000,12.77,4935192000,2137470000,130.89,0.56,450355,10958
1228,2021,1130500000,서울특별시 강북구,896721035000,817264895000,9.72,2096400000,132836000,1478.19,0.23,327195,6407
1229,2021,1132000000,서울특별시 도봉구,729028034000,680801509000,7.08,98800000,206708000,-52.2,0.01,348220,284
1230,2021,1135000000,서울특별시 노원구,1068077843000,1000271778000,6.78,519238000,396643000,30.91,0.05,567581,915
1231,2021,1138000000,서울특별시 은평구,920780078000,866309639000,6.29,765600000,858333000,-10.8,0.08,491476,1558
1232,2021,1141000000,서울특별시 서대문구,761671187000,668334768000,13.97,627618000,216102000,190.43,0.08,314194,1998
1233,2021,1144000000,서울특별시 마포구,815825781000,764829969000,6.67,269328000,143896000,87.17,0.03,379892,709
1234,2021,1147000000,서울특별시 양천구,907749651000,811895171000,11.81,190400000,143388000,32.79,0.02,477739,399
1235,2021,1150000000,서울특별시 강서구,1156713663000,1126119797000,2.72,471905000,329478000,43.23,0.04,595485,792
1236,2021,1153000000,서울특별시 구로구,822877353000,771479717000,6.66,0,0,,0,417551,0
1237,2021,1154500000,서울특별시 금천구,584934552000,549936882000,6.36,201812000,259376000,-22.19,0.03,235386,857
1238,2021,1156000000,서울특별시 영등포구,748836552000,689876461000,8.55,0,0,,0,370613,0
1239,2021,1159000000,서울특별시 동작구,782881416000,736832256000,6.25,272304000,59138000,360.46,0.03,400997,679
1240,2021,1162000000,서울특별시 관악구,849868537000,810903745000,4.81,304984000,99876000,205.36,0.04,506851,602
1241,2021,1165000000,서울특별시 서초구,961635168000,934761333000,2.87,2031428000,4428000,45776.87,0.21,447192,4543
1242,2021,1168000000,서울특별시 강남구,1484112798000,1352339704000,9.74,124900000,34188000,265.33,0.01,567115,220
1243,2021,1171000000,서울특별시 송파구,1054720348000,961924270000,9.65,292220000,306458000,-4.65,0.03,657831,444
1244,2021,1174000000,서울특별시 강동구,875717032000,847729066000,3.3,289856000,223168000,29.88,0.03,444168,653
1245,2021,2600000000,부산광역시,14511899442000,13780451724000,5.31,10550622000,9306708000,13.37,0.07,3498529,3016
1246,2021,2611000000,부산광역시 중구,208904269000,194977064000,7.14,186000000,0,,0.09,45208,4114
1247,2021,2614000000,부산광역시 서구,322596248000,292730988000,10.2,143690000,40396000,255.7,0.04,112973,1272
1248,2021,2617000000,부산광역시 동구,294548672000,266788092000,10.41,277644000,141530000,96.17,0.09,89826,3091
1249,2021,2620000000,부산광역시 영도구,350463113000,333852041000,4.98,1720372000,1656888000,3.83,0.49,126362,13615
1250,2021,2623000000,부산광역시 부산진구,657940976000,636685948000,3.34,156688000,28786000,444.32,0.02,376526,416
1251,2021,2626000000,부산광역시 동래구,433484207000,446973330000,-3.02,20000000,24640000,-18.83,0,272745,73
1252,2021,2629000000,부산광역시 남구,486827375000,425329131000,14.46,1439548000,40832000,3425.54,0.3,278779,5164
1253,2021,2632000000,부산광역시 북구,536616725000,509389315000,5.35,307000000,7000000,4285.71,0.06,310202,990
1254,2021,2635000000,부산광역시 해운대구,685092300000,614831575000,11.43,72200000,12054000,498.97,0.01,419853,172
1255,2021,2638000000,부산광역시 사하구,543014006000,488125210000,11.24,37100000,18000000,106.11,0.01,334603,111
1256,2021,2641000000,부산광역시 금정구,465190641000,438823503000,6.01,384400000,481918000,-20.24,0.08,244624,1571
1257,2021,2644000000,부산광역시 강서구,397332217000,369344224000,7.58,47500000,3592000,1222.38,0.01,108909,436
