"fclty_id","fclty_nm","area_addr","ctprvn_cd","ctprvn_nm","signgu_cd","signgu_nm","adstrd_cd","adstrd_nm","fclty_la","fclty_lo"
"KP1721","서산문화원","충청남도 서산시 부춘공원2로 11 (읍내동) ","34","충청남도","34050","서산시","3405051","부춘동","36.7868234","126.4489377"
"KP1722","서산시문화회관","충청남도 서산시 문화로 54 (읍내동)","34","충청남도","34050","서산시","3405051","부춘동","36.786117","126.4481"
"KP1723","아산시 평생학습관(여성회관)","충청남도 아산시 남부로 92 (용화동) ","34","충청남도","34040","아산시","3404055","온양5동","36.7709276","126.9921971"
"KP1724","아산시청소년교육문화센터","충청남도 아산시 시민로 500 (권곡동) ","34","충청남도","34040","아산시","3404053","온양3동","36.7938039","127.0019171"
"KP1725","아산시 보건소","충청남도 아산시 번영로224번길 20 (모종동)","34","충청남도","34040","아산시","3404053","온양3동","36.7825669","127.0146097"
"KP1726","아산시민문화복지센터","충청남도 아산시 시장길 29 (온천동) ","34","충청남도","34040","아산시","3404051","온양1동","36.7833667","127.0043"
"KP1727","아산 코미디홀","충청남도 아산시 도고면 아산만로 171 ","34","충청남도","34040","아산시","3404039","도고면","36.7590484","126.8677646"
"KP1728","몽펠리에","충청남도 아산시 탕정면 탕정면로8번길 47-1 ","34","충청남도","34040","아산시","3404033","탕정면","36.7965988","127.0607066"
"KP1729","보령문화의전당","충청남도 보령시 대흥로 63 (대천동)","34","충청남도","34030","보령시","3403051","대천1동","36.3507166","126.5905197"
"KP1730","국립공주박물관","충청남도 공주시 관광단지길 34 (웅진동)","34","충청남도","34020","공주시","3402058","웅진동","36.4655934","127.1123031"
"KP1731","공주문예회관","충청남도 공주시 고마나루길 5 (웅진동)","34","충청남도","34020","공주시","3402058","웅진동","36.4601776","127.1117237"
"KP1732","아트홀-G","충청남도 천안시 서북구 공원로 227 (불당동)","34","충청남도","34012","천안시 서북구","3401259","불당동","36.8004727","127.1046626"
"KP1733","천안시청 봉서홀","충청남도 천안시 서북구 번영로 156 (불당동)","34","충청남도","34012","천안시 서북구","3401259","불당동","36.815147","127.113892"
"KP1734","천안종합운동장","충청남도 천안시 서북구 번영로 208 (백석동)","34","충청남도","34012","천안시 서북구","3401258","백석동","36.8188164","127.1151481"
"KP1735","유관순체육관","충청남도 천안시 서북구 번영로 208 (백석동) ","34","충청남도","34012","천안시 서북구","3401258","백석동","36.8188164","127.1151481"
"KP1736","남서울대학교 성암문화체육관","충청남도 천안시 서북구 성환읍 대학로 91 ","34","충청남도","34012","천안시 서북구","3401211","성환읍","36.9095318","127.1447235"
"KP1737","천안시시민문화여성회관 성환분관","충청남도 천안시 서북구 성환읍 성진로 15","34","충청남도","34012","천안시 서북구","3401211","성환읍","36.9128745","127.1366962"
"KP1738","신세계 문화홀 [충청]","충청남도 천안시 동남구 만남로 43 (신부동) 5층","34","충청남도","34011","천안시 동남구","3401159","신안동","36.820513","127.1563472"
"KP1739","천안 익스트림 아트홀(폐관)","충청남도 천안시 동남구 만남로 38 (신부동)","34","충청남도","34011","천안시 동남구","3401159","신안동","36.8184947","127.1562771"
"KP1740","천안시시민문화여성회관 신부분관","충청남도 천안시 동남구 신부2길 12 (신부동)","34","충청남도","34011","천안시 동남구","3401159","신안동","36.8175462","127.1593498"
"KP1741","옴니아트홀 [천안]","충청남도 천안시 동남구 성불사길 36 (안서동, 부경파크빌2차아파트) ","34","충청남도","34011","천안시 동남구","3401159","신안동","36.8285731","127.1891764"
"KP1742","천안박물관","충청남도 천안시 동남구 천안대로 429-13 (삼룡동)","34","충청남도","34011","천안시 동남구","3401158","청룡동","36.7867274","127.163216"
"KP1743","홈플러스 [천안신방점]","충청남도 천안시 동남구 신촌1길 23 (신방동) ","34","충청남도","34011","천안시 동남구","3401157","신방동","36.7871399","127.1205641"
"KP1744","아트센터소극장","충청남도 천안시 동남구 대흥로 311 (성황동) ","34","충청남도","34011","천안시 동남구","3401152","문성동","36.815747","127.1500445"
"KP1745","충남학생교육문화원","충청남도 천안시 동남구 옛농고1길 41 (원성동)","34","충청남도","34011","천안시 동남구","3401152","문성동","36.8096418","127.1569361"
"KP1746","천안예술의전당","충청남도 천안시 동남구 성남면 종합휴양지로 185 ","34","충청남도","34011","천안시 동남구","3401134","성남면","36.7560812","127.2252897"
"KP1747","한국교통대학교","충청북도 증평군 증평읍 대학로 61","33","충청북도","33390","증평군","3339014","증평읍","36.7685562","127.6240475"
"KP1748","증평문화회관","충청북도 증평군 증평읍 삼보로 28","33","충청북도","33390","증평군","3339014","증평읍","36.7859942","127.5699225"
"KP1749","단양군문화예술회관","충청북도 단양군 단양읍 중앙1로 32 ","33","충청북도","33380","단양군","3338011","단양읍","36.9855546","128.3682501"
"KP1750","음성문화예술회관","충청북도 음성군 음성읍 예술로 102","33","충청북도","33370","음성군","3337011","음성읍","36.9315225","127.6806046"
"KP1751","군산시민예술촌","충청북도 진천군 이월면 중정길 17","33","충청북도","33350","진천군","3335035","이월면","36.9128631","127.4352378"
"KP1752","진천종합사회복지관","충청북도 진천군 진천읍 중앙북1길 11-10","33","충청북도","33350","진천군","3335011","진천읍","36.8610889","127.4394323"
"KP1753","진천군민회관","충청북도 진천군 진천읍 상산로 42 ","33","충청북도","33350","진천군","3335011","진천읍","36.8541121","127.4384551"
"KP1754","진천화랑관","충청북도 진천군 진천읍 문화로 69-4","33","충청북도","33350","진천군","3335011","진천읍","36.849551","127.4401377"
"KP1755","자계예술촌","충북 영동군 용화면 자계리 569","33","충청북도","33340","영동군","3334037","용화면","36.0521658","127.7461122"
"KP1756","난계국악당","충청북도 영동군 영동읍 성안길 11","33","충청북도","33340","영동군","3334011","영동읍","36.1759029","127.7711887"
"KP1757","옥천문화예술회관","충청북도 옥천군 옥천읍 문정1길 32","33","충청북도","33330","옥천군","3333011","옥천읍","36.3037078","127.574166"
"KP1758","옥천관성회관","충청북도 옥천군 옥천읍 문정리 475-2","33","충청북도","33330","옥천군","3333011","옥천읍","36.3014519","127.5728131"
"KP1759","보은문화예술회관","충청북도 보은군 보은읍 뱃들로 54","33","충청북도","33320","보은군","3332011","보은읍","36.4869462","127.724138"
"KP1760","그랜드 프라자 호텔 [청주]","충청북도 청주시 청원구 충청대로 114 (율량동) ","33","충청북도","33044","청주시 청원구","3304455","율량·사천동","36.6665608","127.4944952"
"KP1761","메가폴리스아트홀","충청북도 청주시 흥덕구 풍산로 15 (가경동)","33","충청북도","33043","청주시 흥덕구","3304354","가경동","36.6267822","127.4319871"
"KP1762","충북대학교 개신문화관","충청북도 청주시 서원구 충대로 1 (개신동) ","33","충청북도","33042","청주시 서원구","3304259","성화·개신·죽림동","36.6300483","127.4550701"
"KP1763","문화공간 새벽(구. 연극창고 새벽)","충북 청주시 서원구 수곡로 28 상가1동 지하 2호","33","충청북도","33042","청주시 서원구","3304257","수곡1동","36.614896","127.4745797"
"KP1764","청주아트홀 (구. 청주시민회관)","충청북도 청주시 서원구 예체로 118-1 (사직동)","33","충청북도","33042","청주시 서원구","3304251","사직1동","36.6369325","127.4694599"
"KP1765","청주예술의전당","충청북도 청주시 서원구 흥덕로 69 (사직동)","33","충청북도","33042","청주시 서원구","3304251","사직1동","36.6420996","127.469676"
"KP1766","소극장 쇠내골","충북 청주시 상당구 단재로 28 2층","33","충청북도","33041","청주시 상당구","3304152","성안동","36.6258454","127.4927142"
"KP1767","씨어터 제이","충청북도 청주시 상당구 상당로69번길 12-6 (북문로1가)","33","충청북도","33041","청주시 상당구","3304152","성안동","36.6347694","127.4899975"
"KP1768","예술나눔 터","충청북도 청주시 상당구 중앙로 30 (북문로2가)","33","충청북도","33041","청주시 상당구","3304151","중앙동","36.6397017","127.4888922"
"KP1769","청주MBC아이홀씨어터","충북 청주시 흥덕구 2 순환로 1322","33","충청북도","33043","청주시 흥덕구","3304354","가경동","36.6190179","127.4341021"
"KP1770","제천문화원","충청북도 제천시 의림대로 125 (중앙로2가)","33","충청북도","33030","제천시","3303074","중앙동","37.139222","128.2107866"
"KP1771","제천실내체육관","충청북도 제천시 숭의로 85 (화산동)","33","충청북도","33030","제천시","3303060","화산동","37.1308774","128.215994"
"KP1772","제천시문화회관","충청북도 제천시 의림대로6길 32 (화산동)","33","충청북도","33030","제천시","3303060","화산동","37.1304881","128.2106101"
"KP1773","비봉산","충청북도 제천시 청풍면 문화재길 166 ","33","충청북도","33030","제천시","3303032","청풍면","37.0012645","128.1667809"
"KP1774","충주실내체육관","충청북도 충주시 예성로 266 (연수동) ","33","충청북도","33020","충주시","3302063","연수동","36.9816923","127.9365796"
"KP1775","우륵당","충북 충주시 호암동 562","33","충청북도","33020","충주시","3302058","호암·직동","36.9644947","127.9260112"
"KP1776","호암예술관","충청북도 충주시 중원대로 3306 (호암동)","33","충청북도","33020","충주시","3302058","호암·직동","36.9627192","127.9269064"
"KP1777","영월군문화예술회관","강원도 영월군 영월읍 단종로 24","32","강원도","32330","영월군","3233011","영월읍","37.1860192","128.4681885"
"KP1778","파주나비나라박물관","경기도 파주시 광인사길 161 (문발동)경기도 파주시 문발동 500-8 ","31","경기도","31200","파주시","3120055","교하동","37.714864","126.6869248"
"KP1779","롯데백화점 [일산]","경기도 고양시 일산동구 중앙로 1283 (장항동) ","31","경기도","31103","고양시 일산동구","3110359","장항2동","37.6604893","126.772107"
"KP1780","안양종합운동장","경기도 안양시 동안구 평촌대로 389 ","31","경기도","31042","안양시 동안구","3104251","비산1동","37.4055393","126.9465165"
"KP1781","분당서현청소년수련관","경기도 성남시 분당구 불정로386번길 38 (서현동) ","31","경기도","31023","성남시 분당구","3102358","서현1동","37.372196","127.1398897"
"KP1782","미리내 마술극장","경기도 수원시 팔달구 정조로 767-8","31","경기도","31013","수원시 팔달구","3101372","행궁동","37.276644","127.0161079"
"KP1783","수원월드컵경기장","경기도 수원시 팔달구 월드컵로 310 (우만동) 4층","31","경기도","31013","수원시 팔달구","3101354","우만1동","37.2865318","127.036915"
"KP1784","대덕구문예회관(구. 대덕구평생학습센터)","대전광역시 대덕구 대전로 1348 (읍내동)","25","대전광역시","25050","대덕구","2505053","회덕동","36.3741185","127.4207237"
